zipcode,population,centroid_lat,centroid_lon,regional spatial type,capacity,rc_centroid_lat,rc_centroid_lon
91338,5136,49.615676105946,11.239538783083,urban,220198,49.615642897884,11.233809772071
91341,4824,49.668796405951,10.92051090011,urban,0,,
91344,3345,49.84591963017,11.32851768973,rural,0,,
91346,2679,49.814990165307,11.248366490503,rural,169984,49.807929128094,11.217359328039
91347,1414,49.893844549246,11.224037985992,rural,0,,
91349,2107,49.710205058257,11.274809096271,rural,186917,49.700664571305,11.248853497404
91350,1585,49.68452500277,10.848934778829,urban,0,,
91352,4199,49.748572373499,10.977330964818,urban,202163,49.745439880772,10.966134942185
91353,3878,49.685612887223,11.03338261971,urban,223773,49.696244838022,11.044349254423
91355,1703,49.66046225873,11.312570431552,urban,186535,49.660133498556,11.316670159153
91356,2389,49.73216116607,11.153524437755,urban,193403,49.739913745973,11.157113395843
91358,1445,49.669776771546,11.155581708501,urban,212540,49.679410911828,11.144003022768
91359,1765,49.696454407889,11.189567444502,urban,201969,49.695142486429,11.172277246349
91361,1979,49.692611197572,11.10546248359,urban,220964,49.692040292854,11.085082101137
91362,2633,49.739918027533,11.200617944872,urban,187104,49.754855888165,11.169864181077
91364,1325,49.824158898445,11.168072439941,urban,169892,49.820933417773,11.189683306774
91365,2175,49.749430403973,11.129749199461,urban,196807,49.74716381635,11.127451214755
91367,1166,49.62526166659,11.270284458246,urban,209937,49.628946091711,11.25031741617
91369,1792,49.709548030401,11.140487183719,urban,204825,49.715711758828,11.131881851598
91413,13027,49.575952171348,10.584551276568,rural,167740,49.578350342668,10.602654510713
91438,12651,49.525861959284,10.406985761851,rural,141666,49.505891904448,10.438229234767
91443,4853,49.669049245147,10.476052613002,rural,143037,49.661127440797,10.45984414258
91448,6309,49.5446713844,10.704680787459,urban,188704,49.5562241822,10.710362437424
91452,5211,49.457346658158,10.71858238309,urban,0,,
91456,3791,49.597515103402,10.631978746722,rural,174324,49.596087466724,10.66543851314
91459,5785,49.504572468835,10.634549159585,urban,174679,49.498244182693,10.639896814918
91460,1236,49.636146275842,10.540698883869,rural,0,,
91462,1804,49.64376137603,10.710863544629,urban,0,,
91463,2290,49.546894307862,10.540887221988,rural,0,,
91465,1173,49.523525333147,10.313724755906,rural,0,,
91466,2634,49.614764937424,10.701343936412,urban,0,,
91468,1366,49.628839895137,10.638107984152,rural,0,,
91469,1299,49.530423287279,10.76602626977,urban,0,,
91471,1009,49.458612323054,10.40546362424,rural,0,,
91472,2237,49.527787618335,10.476172916303,rural,0,,
91474,1076,49.61070111313,10.514463979558,rural,0,,
91475,2126,49.704885810289,10.748920275473,urban,0,,
91477,1960,49.652062466267,10.406403136166,rural,0,,
91478,1195,49.570981521105,10.342605811833,rural,0,,
91480,1083,49.696426471778,10.549017076727,rural,0,,
91481,1467,49.659168527309,10.601471249614,rural,0,,
91483,1291,49.708123911911,10.406969333703,rural,0,,
91484,2439,49.604168360289,10.413872372269,rural,0,,
91486,3060,49.67376911136,10.701495447356,urban,175048,49.672933959219,10.717276255989
91487,1631,49.701203477706,10.654395328763,urban,0,,
91489,1471,49.576374628528,10.737275937626,urban,0,,
91522,41769,49.296920943487,10.570586067022,rural,172816,49.292861201552,10.598447501808
91541,11590,49.369718445678,10.157317818307,rural,0,,
91550,11894,49.068563638434,10.300890224164,rural,111440,49.078307526314,10.304445573924
91555,12786,49.181304948542,10.312842727518,rural,120322,49.184008163972,10.33687277813
91560,9568,49.350775185482,10.79244052174,urban,207454,49.344921520018,10.805649115346
91564,7812,49.285023383834,10.803734008808,rural,186800,49.286719956434,10.778253310789
91567,7952,49.232846753209,10.496748772109,rural,141311,49.239641195341,10.474599676693
91572,6215,49.166373472264,10.55529534098,rural,144369,49.161422782845,10.561892878731
91575,6397,49.247941096548,10.849162241316,rural,184548,49.244020507669,10.83024452107
91578,5841,49.296382994006,10.383017991521,rural,133347,49.30748936549,10.410010256541
91580,5156,49.324157439571,10.723515466512,rural,187683,49.312019821102,10.756765930132
91583,4069,49.29652269256,10.227531251281,rural,109063,49.301411469199,10.217842233244
91586,3905,49.267740246366,10.699226459321,rural,173688,49.280373940037,10.692386745264
91587,1028,49.451914050456,10.153982857505,rural,109226,49.45694564617,10.171508872495
91589,2954,49.246873585454,10.41657119608,rural,132759,49.248989291189,10.418152710184
91590,1391,49.351352280982,10.691622725206,rural,182463,49.360067619013,10.699146124082
91592,1034,49.316682742027,10.305853930313,rural,122626,49.332902072946,10.333587495316
91593,3125,49.460580906273,10.315321505456,rural,126097,49.457499684561,10.32136897816
91595,3443,49.228923362579,10.58389925682,rural,156788,49.231799317291,10.594701334168
91596,1208,49.135855405119,10.481782207856,rural,130750,49.13310402633,10.477641229711
91598,2086,49.370629119443,10.392155863072,rural,132734,49.35578060381,10.405320673709
91599,2497,49.147479192985,10.424783098849,rural,124007,49.128757554768,10.41968047428
91601,1749,49.254801664742,10.297033794019,rural,113511,49.25558209053,10.279190859562
91602,2714,49.102137240061,10.375103179997,rural,119863,49.108568391327,10.391372090635
91604,2489,49.399506151864,10.516326076411,rural,149964,49.393382442116,10.515352603387
91605,829,49.450062322858,10.271052051777,rural,0,,
91607,1872,49.343524770303,10.204908520287,rural,110561,49.3494481998,10.206295398191
91608,1442,49.363983340902,10.302735917587,rural,120863,49.363252956011,10.309431884476
91610,1188,49.303646152295,10.157243045375,rural,102309,49.308512036513,10.166393887095
91611,3236,49.350235673389,10.490597712362,rural,150257,49.341100425676,10.506692597917
91613,1631,49.44216605295,10.366801341586,rural,0,,
91614,1740,49.023729558397,10.363112303309,rural,110924,49.019132014207,10.364395053036
91616,2143,49.37256726954,10.224980393706,rural,112197,49.361112025403,10.219138523111
91617,1686,49.409836044043,10.427356379062,rural,137539,49.411767237644,10.432606005311
91619,2790,49.450545145808,10.483996600584,rural,0,,
91620,664,49.474316651741,10.213669955069,rural,114447,49.472288342719,10.211252579549
91622,1307,49.420849003245,10.571301835301,rural,164452,49.398803492899,10.605908788093
91623,3361,49.289892824468,10.657252297484,rural,172812,49.294874297839,10.664198528987
91625,3747,49.209234422964,10.180988290707,rural,97480,49.195151070567,10.178738454893
91626,2990,49.114672446061,10.308872698082,rural,112319,49.12248845155,10.312115442912
91628,1305,49.426414889461,10.215034962512,rural,110368,49.418541747992,10.194136776078
91629,2993,49.357116405242,10.625725790828,rural,168214,49.348515949022,10.616255621981
91631,1011,49.261538536459,10.165488929496,rural,98040,49.256739667316,10.159774465186
91632,1463,49.167745984355,10.47740182347,rural,135213,49.160249041909,10.496547913104
91634,2214,49.005134951217,10.400992525604,rural,116053,49.030748649998,10.40869988439
91635,1157,49.401261541973,10.266508635489,rural,120326,49.401393273879,10.297382475682
91637,1772,49.244858892289,10.230617063295,rural,109173,49.253496956956,10.245344554771
91639,2941,49.233082962131,10.729800515509,rural,169365,49.226531111158,10.7355507414
91710,17197,49.105923503362,10.735427106599,rural,159875,49.104753389686,10.75653323083
91717,6313,49.044337450318,10.625759096634,rural,135964,49.043335647575,10.589157939369
91719,2651,48.997431476107,10.743256843931,rural,145559,49.004359249638,10.737465942614
91720,1406,49.174926334667,10.842962381121,rural,167847,49.148220355534,10.873025456081
91722,2429,49.134882358895,10.630264749615,rural,147353,49.149589269778,10.617103625475
91723,1866,49.061113745488,10.777080496058,rural,153436,49.058386782505,10.792614875349
91725,2114,49.096491230742,10.542913438004,rural,133982,49.088040118972,10.543875029075
91726,1054,49.05132589489,10.511108384398,rural,128682,49.051760695927,10.517270086766
91728,885,49.056825318338,10.709450257971,rural,148234,49.063608319669,10.707612132385
91729,2789,49.171887005285,10.787798573927,rural,166179,49.17744947604,10.781360904325
91731,2267,49.102677825833,10.450841944072,rural,126502,49.109257980037,10.454011047832
91732,2877,49.193825449952,10.690502175889,rural,163049,49.208128799634,10.701641687793
91734,1670,49.213343210186,10.803132399331,rural,172161,49.203588348941,10.805509604742
91735,2324,49.156767853717,10.719529777561,rural,158819,49.15580342637,10.717066732601
91737,1668,49.175243498179,10.652213268582,rural,155530,49.179548662118,10.659568748758
91738,1569,49.108668821182,10.842746510328,rural,159967,49.099725791325,10.842180619409
91740,773,49.052176280698,10.554597600872,rural,133423,49.058885657296,10.559785867953
91741,1233,49.074576067519,10.832347296465,rural,0,,
91743,924,49.086227518684,10.623422473906,rural,141143,49.076351971352,10.621286799093
91744,1454,49.033426568225,10.453995995711,rural,121959,49.043486731613,10.457433215352
91746,2274,49.211177036514,10.629546776457,rural,155970,49.195359309916,10.645538107293
91747,1245,49.000772569892,10.666895495199,rural,139957,49.006014010147,10.662214552486
91749,1347,49.069520389007,10.477826865266,rural,121505,49.064587563235,10.442022658313
91757,13304,48.963001489364,10.878021346306,rural,155760,48.947211774306,10.914002000917
91781,18749,49.012615651612,10.980034084722,rural,165603,49.019119457618,10.964064437577
91785,7805,49.120380356108,10.97461297052,rural,170474,49.110522133514,10.992485024606
91788,4235,48.944049045994,11.002426159796,rural,157478,48.943407361958,10.979173343089
91790,5130,49.027123467511,11.119908856412,rural,162316,49.045463729925,11.141889426107
91792,3818,49.069358142748,10.952146213748,rural,164535,49.064941018303,10.965831989865
91793,1041,49.042877598512,10.869276411329,rural,156752,49.052770483129,10.863837447091
91795,2905,48.866240842446,11.081117250961,urban,162338,48.863527012008,11.074406952926
91796,905,49.078202651023,11.052211537996,rural,165315,49.076061763276,11.059653409198
91798,1232,49.067739832233,11.012389219814,rural,0,,
91799,2374,48.897946213825,10.91612812787,rural,154035,48.893001545651,10.940275768542
91801,1399,49.007004648115,10.8360579371,rural,154067,49.017165705016,10.851095290634
91802,932,49.019571177721,10.796623101711,rural,152403,49.023799905537,10.823100860649
91804,1641,48.859294848505,11.017445068205,rural,158080,48.864503601603,11.014413951527
91805,1947,48.930747579679,10.717771752702,rural,141635,48.918032489963,10.714487562022
91807,1806,48.898017679796,11.001333452487,rural,156724,48.893035540526,10.996127788302
91809,2816,48.822729414449,11.088994774031,urban,165645,48.814569437721,11.089969581408
92224,44335,49.446376982787,11.852205173689,rural,173976,49.456650490825,11.850561586271
92237,20744,49.514648292244,11.73142301889,rural,163911,49.499313562987,11.746214463171
92242,6255,49.556963451455,11.946431503777,rural,142912,49.54073469271,11.949975219976
92245,10305,49.402298262217,11.889761415264,rural,158722,49.409833437254,11.903303397777
92249,6364,49.612040818287,11.786550264907,rural,145849,49.616184559217,11.797389334667
92253,4520,49.53864768797,12.042386156449,rural,137630,49.549934840518,12.01684230269
92256,5289,49.537086078573,11.8035234049,rural,156975,49.523021198539,11.798174070939
92259,2781,49.54099389496,11.654006023761,rural,162549,49.527215602504,11.618551197725
92260,2259,49.451283047124,11.769433630385,rural,161514,49.446167222469,11.759666190014
92262,1902,49.432146884766,11.615851402436,rural,161417,49.424994497574,11.653822620882
92263,2573,49.392175903455,11.977399208304,rural,151587,49.388400593535,11.936722884786
92265,1994,49.583276297804,11.707476563227,rural,153828,49.577968501415,11.700785450143
92266,2362,49.349909593997,11.916860195108,rural,148988,49.340189658982,11.944915197554
92268,1464,49.533041576233,11.581079074295,rural,166008,49.5262284778,11.582531150059
92269,2510,49.413379910953,12.023075504235,rural,0,,
92271,2768,49.616678136284,11.901456640769,rural,138113,49.628382746342,11.899597364251
92272,4413,49.471290285993,11.992725245913,rural,148336,49.472432013191,11.947460583953
92274,946,49.548534510967,11.864571142962,rural,149664,49.533549768872,11.860350891782
92275,1348,49.576757049424,11.592773841667,rural,161584,49.575898427612,11.583323020641
92277,1686,49.308625922646,11.825626978017,rural,149908,49.291893854618,11.803327410387
92278,2141,49.4514045403,11.692004445356,rural,161291,49.45008890191,11.678981019301
92280,2585,49.367038081119,11.687613969278,rural,158438,49.372891395029,11.692633741905
92281,1853,49.609055096171,11.642323888902,rural,154228,49.610795594792,11.635427813897
92283,3853,49.367828052299,11.574281778488,rural,164864,49.361286755869,11.606315713954
92284,3533,49.482803441736,11.822899986421,rural,163115,49.478571916256,11.818197320268
92286,2973,49.304973106011,11.93896069362,rural,149604,49.303485656745,11.948543325231
92287,2481,49.254812185188,11.941959854472,rural,149808,49.268499102816,11.926320937879
92289,3860,49.37454582189,11.779807488067,rural,157891,49.396736606243,11.764016228901
92318,40585,49.27777546964,11.472960852112,rural,192655,49.301070112536,11.46417593035
92331,9279,49.165476835991,11.739000121827,rural,157151,49.162326611624,11.730909938063
92334,8964,49.121902872789,11.487038191433,rural,160580,49.093878946989,11.445146356125
92339,9246,48.998540520286,11.504647211306,urban,159962,49.027893407023,11.486677071208
92342,9067,49.180188457276,11.345293375333,rural,177534,49.173683626459,11.337185692218
92345,6240,49.022373165524,11.584023719783,urban,160418,49.022073835611,11.592723547211
92348,7863,49.35107067749,11.447406503496,rural,196192,49.343574322912,11.427570915385
92353,7746,49.297600896571,11.358151741698,urban,205345,49.305505629552,11.348588867833
92355,5578,49.257865533859,11.664525472498,rural,155866,49.225252332037,11.670708218697
92358,5277,49.160465213501,11.618944599011,rural,158910,49.157434043925,11.621980624459
92360,4948,49.177034520019,11.41817564085,rural,167771,49.163159892428,11.448946509534
92361,2619,49.250207132638,11.384656007711,rural,186559,49.248565842989,11.40170720361
92363,3598,49.088736917525,11.645539752402,rural,156065,49.120019367073,11.624412512268
92364,4563,49.214510372531,11.540366972257,rural,169048,49.220937665273,11.538152316718
92366,2239,49.225272135997,11.844335780719,rural,150985,49.194220229612,11.861659906951
92367,2828,49.338893728163,11.51374199731,rural,181806,49.315714128221,11.504833718014
92369,2838,49.224872271191,11.451604077018,rural,181001,49.237859427191,11.460788142259
92421,29141,49.309591210773,12.085192434732,rural,158024,49.301080878873,12.081348904467
92431,8464,49.345497043905,12.384856735214,rural,119938,49.336133984117,12.394962034278
92436,4497,49.242143191487,12.321312253658,rural,134848,49.24028438167,12.305131589889
92439,4448,49.29774049122,12.295741161554,rural,127867,49.283250761573,12.328234714673
92442,5316,49.310193733615,12.190343890945,rural,142195,49.302036029414,12.172408237736
92444,3582,49.344718199842,12.524456097714,rural,108593,49.337926294947,12.52622721662
92445,1215,49.286642959783,12.402723274384,rural,117600,49.285087059811,12.449006450103
92447,1573,49.389385396768,12.330608535047,rural,118556,49.379745716954,12.342700360825
92449,1974,49.270384185339,12.171373394853,rural,143236,49.270221784327,12.178250624161
92507,6538,49.446181535293,12.193213368308,rural,131182,49.444554764105,12.173841397593
92521,6631,49.383127692105,12.128073416292,rural,138083,49.384365095916,12.143233586477
92526,5241,49.467293916508,12.449560880971,rural,107497,49.453093753752,12.410873271538
92533,5986,49.543891137285,12.153093586597,rural,130915,49.542322181289,12.132251736978
92536,5736,49.501269526087,12.203697093206,rural,128393,49.484382527622,12.17213984595
92539,2739,49.519739552551,12.556396347339,rural,90098,49.524742000879,12.542494933769
92540,1018,49.419698694831,12.296800519893,rural,0,,
92542,1071,49.409258114397,12.417434419386,rural,109741,49.415384577723,12.414632560933
92543,950,49.457205684787,12.284392304762,rural,0,,
92545,1338,49.444478445389,12.357709923913,rural,0,,
92546,3060,49.447459440806,12.068755473623,rural,138271,49.43848181261,12.077426455586
92548,1604,49.396690022774,12.206245240141,rural,0,,
92549,536,49.503989103592,12.625376887258,rural,0,,
92551,1780,49.423093359844,12.134668967682,rural,0,,
92552,2016,49.496877535076,12.393139651356,rural,106467,49.498635160768,12.391879178604
92554,1073,49.388491931143,12.464664867602,rural,107670,49.379433570223,12.474980516512
92555,1038,49.524805687978,12.267337010471,rural,118885,49.513092546595,12.254895091679
92557,569,49.479270217787,12.564786790061,rural,0,,
92559,1522,49.433893463214,12.505382255861,rural,102680,49.42791761944,12.488323732106
92637,45439,49.668190923737,12.131506938621,rural,138510,49.682541360244,12.154085417952
92648,7932,49.624159342167,12.333703885029,rural,0,,
92655,6826,49.683205247354,11.833225540468,rural,0,,
92660,6270,49.733008919091,12.173425730513,rural,0,,
92665,6076,49.756170441747,12.115078916936,rural,0,,
92670,5494,49.811102040946,12.156897166054,rural,0,,
92676,5462,49.769139364435,11.822095385263,rural,0,,
92681,5527,49.834766925575,12.031209220343,rural,0,,
92685,3752,49.722812157624,12.28288053859,rural,0,,
92690,4682,49.774201631178,11.974077736613,rural,0,,
92693,2962,49.574795539457,12.526038676882,rural,0,,
92694,1720,49.622574706113,12.10055628115,rural,0,,
92696,1717,49.743737025064,12.35742393552,rural,0,,
92697,1464,49.708672843708,12.401543797339,rural,0,,
92699,2381,49.641728964871,12.218653353307,rural,0,,
92700,840,49.658651622969,11.936375349534,rural,0,,
92702,1286,49.598809674879,12.023321836536,rural,0,,
92703,1623,49.841713228333,12.102281279435,rural,0,,
92705,1335,49.587157916078,12.269147107451,rural,0,,
92706,3586,49.586173194657,12.122099819668,rural,0,,
92708,3161,49.672534369123,12.036081023086,rural,0,,
92709,2647,49.572821952225,12.425731010058,rural,0,,
92711,2388,49.738207150793,12.060936914041,rural,0,,
92712,1870,49.621185157034,12.179142357023,rural,0,,
92714,2614,49.649437064283,12.422146156594,rural,0,,
92715,1700,49.773271617908,12.211712346185,rural,0,,
92717,1316,49.857409493303,12.139236713244,rural,0,,
92718,2149,49.651361494102,12.174404185056,rural,0,,
92720,1283,49.723380009131,12.000738845944,rural,0,,
92721,1532,49.740526076975,12.208349414844,rural,0,,
92723,2383,49.53995432384,12.329879925778,rural,0,,
92724,1389,49.785965940348,11.894435306858,rural,0,,
92726,2434,49.657229261373,12.491748775096,rural,0,,
92727,2115,49.681290681569,12.329379852785,rural,0,,
92729,3180,49.6233122372,12.055073758807,rural,134803,49.642681957427,12.021566423458
93047,13454,49.017019296022,12.096222743941,urban,0,,
93049,25863,49.021730790204,12.062529920774,urban,0,,
93051,24770,49.001365195339,12.073689888836,urban,0,,
93053,23945,48.992234122991,12.104904257674,urban,220034,48.995459817354,12.123765458369
93055,20879,49.001857378018,12.158300870278,urban,0,,
93057,17770,49.04980431776,12.116773512353,urban,0,,
93059,16660,49.029707826998,12.101969677323,urban,0,,
93073,13297,48.981575249166,12.209304808542,urban,193941,48.987633001996,12.196085984619
93077,12127,48.919660341643,12.057881932063,urban,183142,48.923974827104,12.034098879215
93080,5990,48.959061405221,12.059636907201,urban,205728,48.976506276665,12.058640331192
93083,8031,48.962393328669,12.152956386454,urban,191416,48.962281715329,12.175741993396
93086,4709,49.010533332262,12.430022753202,urban,148793,48.994461940507,12.406547929515
93087,3350,48.914227991527,12.198687828484,urban,173687,48.922503424823,12.209984170425
93089,1857,48.872690097915,12.287089811576,urban,158538,48.867368705395,12.291100405508
93090,1926,49.026219674769,12.306126425639,urban,160893,49.019101675477,12.302066748698
93092,5397,48.9967284536,12.288397464008,urban,188712,49.002643242129,12.208312510248
93093,4019,49.029159316196,12.226069505034,urban,183734,49.028564335026,12.210674902686
93095,2087,48.895648989328,12.230788356484,urban,168533,48.897066496827,12.214459990924
93096,2471,48.937055084897,12.187229663041,urban,178038,48.933814414332,12.198191913123
93098,4986,48.950288682291,12.261804605286,urban,173472,48.957786171371,12.247864476751
93099,1672,48.904205387494,12.400796292144,urban,154160,48.893176095349,12.373039329073
93101,1634,48.859653674392,12.223037570375,urban,161646,48.857592875537,12.241243251294
93102,3204,48.956545305259,12.394012934938,urban,151981,48.966981206239,12.387822549617
93104,2871,48.911639155398,12.332205733846,urban,154764,48.884710912988,12.354414130324
93105,5122,49.025340299285,12.178298497029,urban,203388,49.019125669238,12.167912496891
93107,3443,48.901813685141,12.141131826243,urban,176924,48.908114302557,12.147272048492
93109,2648,49.02420521112,12.374470115494,urban,150735,49.003400070156,12.377055497769
93128,15922,49.145632075549,12.155419158643,urban,173702,49.113418245121,12.131300629417
93133,12781,49.221889025979,12.002548471128,urban,158093,49.200836945144,12.061926167936
93138,13698,49.07304540986,12.058225814042,urban,205307,49.057835927279,12.089609519329
93142,11140,49.1809298907,12.097536151014,urban,164218,49.176636606954,12.100401955519
93149,8865,49.203551725779,12.252649208154,urban,141948,49.194210643416,12.282899980764
93152,9338,49.01857400229,11.943229621153,urban,176461,49.034056418863,11.935991187315
93155,8947,49.041744191415,11.752331113622,urban,160144,49.046613601424,11.785758198522
93158,7778,49.233254946118,12.099353586521,urban,156182,49.222695685245,12.080434820169
93161,7177,48.991597118335,11.998682387712,urban,205553,48.998239890827,12.033018007909
93164,6847,49.075217633649,11.897723776044,urban,165288,49.070244953145,11.881319476067
93167,3437,49.104402952804,12.483520559771,rural,132497,49.102154241906,12.492324170668
93170,5847,49.117907031027,12.245783168541,urban,157926,49.098006687793,12.254860313403
93173,8673,49.07329767185,12.172177403366,urban,181444,49.070427686582,12.183876392059
93176,5806,49.11824381759,11.820178136553,urban,158126,49.092636651151,11.815284996493
93177,1668,49.067312420631,12.30388726464,urban,150523,49.090984566994,12.303777553475
93179,2034,49.071900696689,12.388903104917,urban,143488,49.066782584979,12.390450630511
93180,2202,49.029653873951,11.906975441063,urban,170573,49.031041640931,11.900256454689
93182,1672,49.121886826379,11.925406961152,urban,163867,49.106272528321,11.934227915961
93183,4005,49.146355919282,11.980626608264,urban,159563,49.154463001621,11.972069041005
93185,1888,49.116653033697,12.557095115761,rural,126967,49.121673338535,12.551979477083
93186,3416,49.047507209764,12.013645237862,urban,208179,49.027614744196,12.037994499288
93188,1487,49.071626426494,11.965411147649,urban,172660,49.075824487146,11.962663584672
93189,1262,49.174475126798,12.349632900585,rural,134879,49.184337903781,12.356488906556
93191,1876,49.058671040141,12.461725979366,rural,137242,49.071268416083,12.455092033479
93192,2974,49.131749116245,12.348228139361,urban,139159,49.154280650075,12.342377377717
93194,2192,49.201574709231,12.391901242866,rural,133116,49.188672622955,12.373316611765
93195,1559,49.106175033645,11.986049178356,urban,166275,49.112984882061,11.976722584667
93197,6127,49.087162494198,12.119807013104,urban,185895,49.089235516935,12.11938827426
93199,1957,49.142847835878,12.408306726908,urban,134945,49.142360967723,12.409984760554
93309,16192,48.89862532923,11.879535879285,urban,175328,48.893760588246,11.912154319754
93326,13504,48.836278922069,11.846668061279,rural,173258,48.82645651258,11.893743444844
93333,13402,48.794410026384,11.775689431746,rural,176167,48.814169777591,11.768022171502
93336,7183,48.909450769851,11.617814851052,urban,167006,48.901616192274,11.643357481063
93339,5761,48.972746719058,11.692312345682,urban,160486,48.985075545704,11.687211465058
93342,5585,48.862520564595,11.929685628197,urban,0,,
93343,1031,48.936528525979,11.804509821639,urban,165197,48.928555127044,11.798851810996
93345,2151,48.849295693643,11.992137583583,urban,170979,48.840185657397,11.986752655499
93346,4393,48.95444532679,11.859004863762,urban,169791,48.931837887175,11.854129361045
93348,929,48.768072468841,11.910761642108,rural,0,,
93349,1714,48.852402231318,11.63659061724,urban,172185,48.853809781509,11.646640171846
93351,2314,48.999649494681,11.835545796489,urban,162039,48.993388251538,11.803100165474
93352,3429,48.771001930899,11.972894759402,urban,171765,48.768092149848,11.976927783529
93354,4923,48.764965663336,11.850802799351,rural,177183,48.761978605389,11.851199133651
93356,1688,48.889930895279,12.015424318088,urban,175157,48.88892482197,12.018036130942
93358,1888,48.728987308199,11.827902117323,rural,0,,
93359,1393,48.726924840196,11.908289768187,rural,175304,48.723201263477,11.916536212758
93413,17473,49.213109428732,12.658928341688,rural,120917,49.200861979616,12.664953189045
93426,11911,49.194531900586,12.490218994874,rural,123934,49.186729482809,12.537262412114
93437,9561,49.308641575479,12.854927005452,rural,92617,49.308765922658,12.827407784018
93444,7559,49.162168793348,12.877751822681,rural,107334,49.1649201698,12.86919532769
93449,7172,49.384131134304,12.68875242942,rural,94252,49.380792832055,12.691178227757
93453,4053,49.255669180189,13.001061327799,rural,85848,49.259611822754,12.957355236792
93455,4250,49.131331056347,12.659844173286,rural,119795,49.17446549767,12.647719823188
93458,3635,49.314160326364,12.937388054914,rural,87027,49.298837021506,12.901612272746
93462,2866,49.209395346882,13.045280718843,rural,84859,49.202279454959,13.044835634321
93464,2150,49.438994976095,12.574570257634,rural,93897,49.435630692644,12.586544659751
93466,2771,49.190357905513,12.745762387932,rural,111111,49.201778206092,12.748857916178
93468,2406,49.148461719748,12.774640245462,rural,113810,49.151616219554,12.76642514106
93470,2089,49.158344829562,13.109221285602,rural,84253,49.180390650228,13.067354205556
93471,2112,49.132605155215,12.981139029045,rural,99283,49.126801655873,12.982893409353
93473,2041,49.263716632045,12.817156146182,rural,96581,49.275919330342,12.818411199807
93474,2682,49.188101527006,12.993188370341,rural,89802,49.197719019057,13.000199156726
93476,2063,49.167640818504,12.814733219869,rural,110425,49.1648476607,12.79946267802
93477,914,49.329194983573,12.739907644983,rural,95548,49.316828470285,12.745214943355
93479,1614,49.201247377919,12.879123967935,rural,99934,49.204536823537,12.882534186572
93480,2069,49.20111990416,12.935050452001,rural,95502,49.205577669255,12.930790840622
93482,2393,49.277232918844,12.603393744301,rural,112281,49.263051837094,12.608581778828
93483,1002,49.233420005541,12.55786632669,rural,118304,49.232441378625,12.553295172304
93485,2053,49.237868762179,12.881350335682,rural,96618,49.227767143378,12.885272665042
93486,2441,49.224287421198,12.756072099934,rural,109050,49.217040626782,12.754887771439
93488,2084,49.347618615614,12.611017945286,rural,101295,49.356488243075,12.596024052398
93489,2772,49.167069875778,12.595352269779,rural,123110,49.164566233373,12.587574562632
93491,2310,49.273786955615,12.524498072091,rural,115358,49.264855364399,12.535506624742
93492,1065,49.413352319939,12.620070622024,rural,91750,49.426364566127,12.620246836874
93494,2133,49.287724948199,12.669900854104,rural,111224,49.256427906375,12.655915716921
93495,2639,49.271327957664,12.748159655125,rural,102991,49.265558418062,12.753599628036
93497,2200,49.251517392524,12.685058033917,rural,114057,49.23804887195,12.676978686817
93499,1916,49.142822784583,12.716229301922,rural,116729,49.149794024439,12.720316588647
94032,15735,48.565256656259,13.464710994865,rural,103337,48.572920865901,13.494602148077
94034,15169,48.591263316826,13.43835637908,rural,117035,48.598959221835,13.436175376223
94036,20579,48.574631142687,13.380005459627,rural,120968,48.576239159612,13.393996496537
94051,12369,48.649878596924,13.627216385188,rural,85239,48.641835367878,13.638559651585
94060,15715,48.392497431892,13.313241862455,rural,98598,48.403567502019,13.333642555216
94065,10878,48.732721504495,13.59858598121,rural,90004,48.72296176596,13.576709876431
94072,7019,48.344151396984,13.317742525331,rural,88386,48.337482854808,13.328369021459
94078,7294,48.813398132836,13.54451421505,rural,85989,48.801978178054,13.550314848994
94081,8166,48.529986673393,13.316730058536,rural,111264,48.518896409336,13.327764426905
94086,8842,48.442466732496,13.191282121628,rural,113461,48.452877083695,13.186086758428
94089,4570,48.755883146929,13.760723835175,rural,64691,48.74101086652,13.754014580401
94094,6440,48.376691019456,13.192701620119,rural,97036,48.334246081753,13.198539128889
94099,7377,48.46540889378,13.303029452109,rural,98152,48.432637376198,13.341294322204
94104,5729,48.729591845337,13.396482700844,rural,106328,48.741529014553,13.381842321236
94107,6498,48.575605661485,13.684924416578,rural,74736,48.575293226208,13.68450065208
94110,5923,48.622206881756,13.768047983287,rural,59737,48.594597281049,13.784465912981
94113,7023,48.635853822288,13.364693751392,rural,115293,48.621114447155,13.390289069107
94116,6236,48.68968423634,13.473546474093,rural,103265,48.666015706507,13.486028763033
94118,3562,48.730329322614,13.688418561857,rural,74650,48.732600853022,13.686261368524
94121,6884,48.62614891529,13.479350710785,rural,108172,48.622998477365,13.479716524689
94124,4297,48.667837141606,13.521212573641,rural,0,,
94127,4453,48.518267882655,13.394126465558,rural,108996,48.532624555862,13.390276049573
94130,3942,48.574195569816,13.619417179681,rural,78388,48.55792736466,13.624980154976
94133,4734,48.755547085143,13.517534586926,rural,93895,48.731957637452,13.523386525633
94136,4295,48.603074951503,13.55169364441,rural,97527,48.615322344786,13.533563930604
94137,1723,48.411673539347,13.112922159912,rural,0,,
94139,2280,48.698193918272,13.778347475506,rural,60869,48.70702736837,13.787485306028
94140,1925,48.310945420609,13.127369180013,rural,94426,48.296711937461,13.164050317984
94142,951,48.733035787703,13.455160807904,rural,0,,
